type,entry,exit,profit
LONG,5021.56,5020.79,-4.0022573032923955e-21
LONG,5020.47,5019.32,-5.69369059717995e-21
LONG,5019.52,5020.01,2.30160608322351e-21
LONG,5020.52,5020.5,-9.062567427144479e-23
LONG,5020.5,5020.21,-1.2612525652515664e-21
LONG,5020.52,5020.54,8.325196546597718e-23
LONG,5020.55,5018.77,-7.114480655022431e-21
LONG,5020.02,5020.02,0.0
LONG,5020.38,5019.3,-3.90486755810775e-21
LONG,5019.29,5019.29,0.0
LONG,5019.3,5019.3,0.0
LONG,5019.25,5019.26,3.163724095529015e-23
LONG,5019.3,5021.4,6.378665803689925e-21
LONG,5019.74,5019.74,0.0
LONG,5019.75,5018.78,-2.774240709623726e-21
LONG,5018.17,5018.74,1.5497455019080027e-21
LONG,5018.75,5018.74,-2.6252294281604294e-23
LONG,5020.02,5019.16,-2.1666161351091293e-21
LONG,5019.27,5018.15,-2.6849961818939853e-21
LONG,5017.74,5017.65,-2.0478251773303149e-22
LONG,5018.11,5017.87,-5.237146911846518e-22
LONG,5019.8,5019.82,4.177869838173231e-23
LONG,5019.83,5019.82,-2.005781507812156e-23
LONG,5019.83,5020.6,1.4825197939429672e-21
LONG,5020.6,5020.59,-1.8628113536268737e-23
LONG,5021.42,5021.42,0.0
LONG,5021.42,5020.0,-2.437158008120657e-21
LONG,5018.64,5019.3,1.0720235062221318e-21
LONG,5017.9,5017.74,-2.5123433488897295e-22
LONG,5017.42,5016.83,-8.87976901467323e-22
LONG,5016.02,5016.0,-2.872784172888222e-23
LONG,5015.61,5015.6,-1.378762624852275e-23
LONG,5012.38,5012.9,6.886502847933106e-22
LONG,5012.89,5012.89,0.0
LONG,5012.34,5012.89,6.749061362761419e-22
LONG,5014.83,5014.94,1.3025754240712295e-22
LONG,5014.0,5013.52,-5.4637425453258e-22
LONG,5010.23,5010.22,-1.0881159914553114e-23
LONG,5004.02,5003.56,-4.810583052223027e-22
LONG,5005.34,5008.72,3.376199646170997e-21
LONG,5008.99,5012.94,3.9180436099171876e-21
LONG,5012.56,5012.67,1.0896840033275612e-22
LONG,5008.88,5009.01,1.238617845780008e-22
LONG,5006.13,5007.01,8.064414157125728e-22
LONG,5005.39,5006.72,1.1809560010545944e-21
LONG,5006.95,5006.32,-5.44283607258768e-22
LONG,5006.97,5006.2,-6.344367244983822e-22
LONG,5007.25,5008.89,1.2867507235725493e-21
LONG,5008.12,5007.06,-8.1188642922121485e-22
LONG,5003.0,5003.41,2.984507330869205e-22
LONG,5004.06,5002.7,-9.542362994127742e-22
LONG,5001.44,5000.5,-6.245247072212575e-22
LONG,4998.99,4998.6,-2.464316597848503e-22
LONG,4993.58,4993.5,-4.8383177838206704e-23
LONG,4993.48,4992.78,-4.0608757271536385e-22
LONG,4990.27,4990.16,-6.085287102936918e-23
LONG,4991.51,4994.19,1.4213054711557029e-21
LONG,4993.3,4992.03,-6.64423702525794e-22
LONG,4995.0,4992.78,-1.0998258678551176e-21
